election_id,event_number,electoral_district_number_numéro_de_circonscription,ballot_sequence_number,candidate_candidat,candidate_first_name_prénom_du_candidat,candidate_middle_name_second_prénom_du_candidat,candidate_family_name_nom_de_famille_du_candidat,candidate_gender_code,candidate_occupation_english_anglais,profession_du_candidat_français_french,incumbent_indicator,elected_indicator,candidate_residence_résidence_du_candidat,candidate_province_english_anglais,province_du_candidat_français_french,party_abbreviation_english_anglais,abréviation_de_parti_français_french
GE.36.1997,3600,ED35-085,4,Aurel David,Aurel,Aurel,David,M,Dentist,Dentiste,N,N,Thornhill,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-085,5,Bill Fisch,Bill,Bill,Fisch,M,Lawyer,Avocat,N,N,Thornhill,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-085,6,Rick Levine,Rick,Rick,Levine,M,Entertainer,Artiste de spectacle,N,N,Thornhill,Ontario,Ontario,Independent,Indépendent
GE.36.1997,3600,ED35-085,7,Linda Martin,Linda,Linda,Martin,F,Banker,Banquière,N,N,Toronto,Ontario,Ontario,NLP,PLN
GE.36.1997,3600,ED35-085,8,Sid Soban,Sid,Sid,Soban,M,Retired Teacher-Small Business,Enseignant retraité-Petite entreprise,N,N,Thornhill,Ontario,Ontario,Independent,Indépendent
GE.36.1997,3600,ED35-086,1,Jack Drewes,Jack,Jack,Drewes,M,Union Representative,Représentant syndical,N,N,Thunder Bay,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-086,2,Stan Dromisky,Stan,Stan,Dromisky,M,Retired,Retraité,Y,Y,Thunder Bay,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-086,3,Rick Potter,Rick,Rick,Potter,M,Air Traffic Controller,Contrôleur aérien,N,N,Murillo,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-086,4,Sandy Smith,Sandy,Sandy,Smith,M,Student,Étudiant,N,N,Thunder Bay,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-087,1,Joe Comuzzi,Joe,Joe,Comuzzi,M,Lawyer-Businessman,Avocat-Homme d'affaires,Y,Y,Thunder Bay,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-087,2,Doug Guinn,Doug,Doug,Guinn,M,Appraiser,Expert-estimateur,N,N,Thunder Bay,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-087,3,Chris Mather,Chris,Chris,Mather,F,Social Worker,Travailleuse sociale,N,N,Thunder Bay,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-087,4,Doug Pantry,Doug,Doug,Pantry,M,Engineer,Ingénieur,N,N,Thunder Bay,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-088,1,John Hodgson,John,John,Hodgson,M,Chief Administrative Officer,Agent administratif en chef,N,N,Temagami,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-088,2,Marie-Jeanne Lacroix,Marie-Jeanne,Marie-Jeanne,Lacroix,F,Custodian,Consignataire,N,N,Iroquois Falls,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-088,3,Ben Serré,Ben,Ben,Serré,M,Business Consultant,Consultant,Y,Y,Verner,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-088,4,Norm Stewart,Norm,Norm,Stewart,M,Retired,Retraité,N,N,Haileybury,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-089,1,Réginald Bélair,Réginald,Réginald,Bélair,M,Politician,Politicien,Y,Y,Kapuskasing,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-089,2,Donna Ferolie,Donna,Donna,Ferolie,F,Rehabilitation Specialist,Spécialiste en réadaptation,N,N,Hilton Beach,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-089,3,Jodi MacDonald,Jodi,Jodi,MacDonald,F,Unemployed,Sans emploi,N,N,Timmins,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-089,4,Cid Samson,Cid,Cid,Samson,M,Branch Supervisor,Superviseur de succursale,N,N,South Porcupine,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-090,1,Ted W. Culp,Ted,Ted,Culp,M,Teacher,Enseignant,N,N,Toronto,Ontario,Ontario,Nil,Nil
GE.36.1997,3600,ED35-090,2,Bill Graham,Bill,Bill,Graham,M,University Professor,Professeur d'université,Y,Y,Toronto,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-090,3,Jim Harris,Jim,Jim,Harris,M,,,N,N,Toronto,Ontario,Ontario,Green,Vert
GE.36.1997,3600,ED35-090,4,David MacDonald,David,David,MacDonald,M,Educator,Éducateur,N,N,Toronto,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-090,5,Ron Parker,Ron,Ron,Parker,M,Theme Park Director,Directeur d'un parc d'attraction,N,N,Toronto,Ontario,Ontario,NLP,PLN
GE.36.1997,3600,ED35-090,6,Anthony Robert Pedrette,Anthony,Anthony,Pedrette,M,Businessperson,Personne d'affaires,N,N,Toronto,Ontario,Ontario,CAP,PAC
GE.36.1997,3600,ED35-090,7,Stephen Probyn,Stephen,Stephen,Probyn,M,Finance,Finance,N,N,Toronto,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-090,8,Stephen Rutchinski,Stephen,Stephen,Rutchinski,M,Truck Driver,Chauffeur de camion,N,N,Toronto,Ontario,Ontario,M-L,M-L
GE.36.1997,3600,ED35-090,9,John Stewart,John,John,Stewart,M,Banker,Banquier,N,N,Toronto,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-091,1,Thomas P. Beckerle,Thomas,Thomas,Beckerle,M,Commodity Trader,Commerce de bien,N,N,Toronto,Ontario,Ontario,CAP,PAC
GE.36.1997,3600,ED35-091,2,J.-P. Bedard,J.-P.,J.-P.,Bedard,M,Teacher,Enseignant,N,N,Toronto,Ontario,Ontario,M-L,M-L
GE.36.1997,3600,ED35-091,3,Olivia Chow,Olivia,Olivia,Chow,F,Metro Councillor,Conseillère métropolitaine,N,N,Toronto,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-091,4,Ashley Deans,Ashley,Ashley,Deans,M,School Administrator,Administrateur d'école,N,N,Toronto,Ontario,Ontario,NLP,PLN
GE.36.1997,3600,ED35-091,5,Tony Ianno,Tony,Tony,Ianno,M,Small Businessperson,Personne d'affaires,Y,Y,Toronto,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-091,6,Sat Singh Khalsa,Sat,Sat,Khalsa,M,Parent,Parent,N,N,Toronto,Ontario,Ontario,Green,Vert
GE.36.1997,3600,ED35-091,7,Danielle Wai Mascall,Danielle,Danielle,Mascall,F,Student,Étudiante,N,N,Toronto,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-091,8,Roberto Verdecchia,Roberto,Roberto,Verdecchia,M,Researcher,Recherchiste,N,N,Toronto,Ontario,Ontario,Independent,Indépendent
GE.36.1997,3600,ED35-091,9,John Roderick Wilson,John,John,Wilson,M,Unemployed,Sans emploi,N,N,Toronto,Ontario,Ontario,Nil,Nil
GE.36.1997,3600,ED35-091,10,Nolan Young,Nolan,Nolan,Young,M,Investigator,Enquêteur,N,N,Toronto,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-092,1,Maurizio Bevilacqua,Maurizio,Maurizio,Bevilacqua,M,Consultant,Consultant,Y,Y,Gloucester,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-092,2,Lara Coombs,Lara,Lara,Coombs,F,Entrepreneur,Entrepreneure,N,N,Woodbridge,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-092,3,Maralyn Hazelgrove,Maralyn,Maralyn,Hazelgrove,F,Manager,Gestionnaire,N,N,Creemore,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-092,4,Andrew James,Andrew,Andrew,James,M,Consultant,Consultant,N,N,Aurora,Ontario,Ontario,Nil,Nil
GE.36.1997,3600,ED35-092,5,Robert Navarretta,Robert,Robert,Navarretta,M,Staff Representative,Delégué du personnel,N,N,Woodbridge,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-093,1,Lorne Edward Chester,Lorne,Lorne,Chester,M,Solicitor,Avocat,N,N,Lindsay,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-093,2,Rick Denyer,Rick,Rick,Denyer,M,Truck Driver,Camionneur,N,N,Lindsay,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-093,3,Pat Dunn,Pat,Pat,Dunn,M,Police Officer,Policier,N,N,Lindsay,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-093,4,Charles Olito,Charles,Charles,Olito,M,Retired,Retraité,N,N,Woodville,Ontario,Ontario,CAP,PAC
GE.36.1997,3600,ED35-093,5,John O'Reilly,John,John,O'Reilly,M,Realtor,Agent immobilier,Y,Y,Lindsay,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-094,1,Mike Cooper,Mike,Mike,Cooper,M,Rubber Worker,Ouvrier en caoutchouc,N,N,Kitchener,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-094,2,Mary Dunlop,Mary,Mary,Dunlop,F,"Reeve, Village of Elora","Préfet, Village d'Elora",N,N,Elora,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-094,3,Jeff Gerber,Jeff,Jeff,Gerber,M,Teacher,Enseignant,N,N,New Hamburg,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-094,4,Lynn Myers,Lynn,Lynn,Myers,M,Teacher,Enseignant,N,Y,New Hamburg,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-095,1,Gerry Aggus,Gerry,Gerry,Aggus,M,Lawyer,Avocat,N,N,Waterdown,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-095,2,Jessica Brennan,Jessica,Jessica,Brennan,F,Community Services Manager,Administratrice des services communautaires,N,N,Dundas,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-095,3,John Bryden,John,John,Bryden,M,Journalist,Journaliste,Y,Y,Lynden,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-095,4,Allan Lonn,Allan,Allan,Lonn,M,Lawyer,Avocat,N,N,Dundas,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-096,1,Karen Dolan,Karen,Karen,Dolan,F,Assembly Line Worker,Travailleuse à la chaine,N,N,Whitby,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-096,2,Judi Longfield,Judi,Judi,Longfield,F,Town Councillor,Conseillère municipale,N,Y,Whitby,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-096,3,Robert Charles Radford,Robert,Robert,Radford,M,Retired,Retraité,N,N,Claremont,Ontario,Ontario,CAP,PAC
GE.36.1997,3600,ED35-096,4,Bill Serjeantson,Bill,Bill,Serjeantson,M,Professional Engineer,Ingénieur professionnel,N,N,Ajax,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-096,5,Frank Snyder,Frank,Frank,Snyder,M,General Contracter-Owner,Entrepreneur général-Propriétaire,N,N,Whitby,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-097,1,Peter Cobbold,Peter,Peter,Cobbold,M,Retired,Retraité,N,N,North York,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-097,2,Paul Coulbeck,Paul,Paul,Coulbeck,M,Publisher,Éditeur,N,N,Willowdale,Ontario,Ontario,CAP,PAC
GE.36.1997,3600,ED35-097,3,Norm Gardner,Norm,Norm,Gardner,M,Businessman,Homme d'affaires,N,N,Thornhill,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-097,4,Don Murray,Don,Don,Murray,M,Consultant,Consultant,N,N,Toronto,Ontario,Ontario,NLP,PLN
GE.36.1997,3600,ED35-097,5,Jim Peterson,Jim,Jim,Peterson,M,Lawyer,Avocat,Y,Y,Toronto,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-097,6,Mikael Swayze,Mikael,Mikael,Swayze,M,Instructor,Moniteur,N,N,Toronto,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-098,1,Shaughnessy Cohen,Shaughnessy,Shaughnessy,Cohen,F,,,Y,Y,Amherstburg,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-098,2,Joe Comartin,Joe,Joe,Comartin,M,Lawyer,Avocat,N,N,Windsor,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-098,3,Harold Downs,Harold,Harold,Downs,M,Accountant,Comptable,N,N,Tecumseh,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-098,4,Timothy Dugdale,Timothy,Timothy,Dugdale,M,University Instructor,Instructeur d'université,N,N,Sarnia,Ontario,Ontario,Green,Vert
GE.36.1997,3600,ED35-098,5,Bruck Easton,Bruck,Bruck,Easton,M,Lawyer,Avocat,N,N,Windsor,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-098,6,Dale Woodyard,Dale,Dale,Woodyard,M,Professor,Professeur,N,N,Windsor,Ontario,Ontario,M-L,M-L
GE.36.1997,3600,ED35-099,1,Robert Cruise,Robert,Robert,Cruise,M,Factory Worker,Travailleur d'usine,N,N,Windsor,Ontario,Ontario,M-L,M-L
GE.36.1997,3600,ED35-099,2,Dan Friesen,Dan,Dan,Friesen,M,Consultant,Consultant,N,N,Windsor,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-099,3,Herb Gray,Herb,Herb,Gray,M,Lawyer,Avocat,Y,Y,Windsor,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-099,4,Tom Milne,Tom,Tom,Milne,M,Auto Worker,Travailleur de l'automobile,N,N,Windsor,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-099,5,Richard Warman,Richard,Richard,Warman,M,,,N,N,Windsor,Ontario,Ontario,Green,Vert
GE.36.1997,3600,ED35-099,6,Jeff Watson,Jeff,Jeff,Watson,M,Director of Marketing,Directeur de marketing,N,N,Windsor,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-100,1,Mark Berardo,Mark,Mark,Berardo,M,Marketing,Marketing,N,N,Downsview,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-100,2,Anthony Chol,Anthony,Anthony,Chol,M,Doctor of Law Student,"Étudiant, doctorat en droit",N,N,Toronto,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-100,3,Mike Dubinsky,Mike,Mike,Dubinsky,M,Computer Consultant,Consultant en informatique,N,N,North York,Ontario,Ontario,NLP,PLN
GE.36.1997,3600,ED35-100,4,Art Eggleton,Art,Art,Eggleton,M,Accountant,Comptable,Y,Y,North York,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-100,5,Anthony Figliano,Anthony,Anthony,Figliano,M,Sales-Research,Recherche commerciale,N,N,Toronto,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-100,6,Jozsef Izsak,Jozsef,Jozsef,Izsak,M,Communication Consultant,Consultant en communication,N,N,Downsview,Ontario,Ontario,CAP,PAC
GE.36.1997,3600,ED35-100,7,Diane Johnston,Diane,Diane,Johnston,F,Sales Representative,Représentante des ventes,N,N,Etobicoke,Ontario,Ontario,M-L,M-L
GE.36.1997,3600,ED35-100,8,Constantine Kritsonis,Constantine,Constantine,Kritsonis,M,Courier Proprietor,Propriétaire de service de messageries,N,N,North York,Ontario,Ontario,Green,Vert
GE.36.1997,3600,ED35-101,1,John Cole,John,John,Cole,M,Optometrist,Optométriste,N,N,Newmarket,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-101,2,Laurie Cooke,Laurie,Laurie,Cooke,F,Administrator,Administratrice,N,N,Pefferlaw,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-101,3,Ian Knight,Ian,Ian,Knight,M,Sales and Marketing Consultant,Consultant en ventes et marketing,N,N,Holland Landing,Ontario,Ontario,CHP,PHC
GE.36.1997,3600,ED35-101,4,Karen Kraft Sloan,Karen,Karen,Kraft Sloan,F,Public Servant,Fonctionnaire,Y,Y,Mount Albert,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-101,5,Shauneen Mackay,Shauneen,Shauneen,Mackay,F,Credit Manager,Gérante de crédit,N,N,Beeton,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-101,6,JeweEl McKenzie,JeweEl,JeweEl,McKenzie,F,Homemaker,Maîtresse de maison,N,N,Queensville,Ontario,Ontario,CAP,PAC
GE.36.1997,3600,ED35-101,7,Mary Wan,Mary,Mary,Wan,F,Secretary,Secrétaire,N,N,Newmarket,Ontario,Ontario,NLP,PLN
GE.36.1997,3600,ED35-102,1,Ginette Boutet,Ginette,Ginette,Boutet,F,Film Assembly,Assembleuse de films,N,N,Toronto,Ontario,Ontario,M-L,M-L
GE.36.1997,3600,ED35-102,2,Kathleen Crone,Kathleen,Kathleen,Crone,F,Registered Nurse,Infirmière diplômée,N,N,Weston,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-102,3,Odoardo Di Santo,Odoardo,Odoardo,Di Santo,M,Administrator,Administrateur,N,N,Toronto,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-102,4,Jan Harnett,Jan,Jan,Harnett,F,Entrepreneur,Entrepreneure,N,N,York,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-102,5,Hassan Husseini,Hassan,Hassan,Husseini,M,Political Organizer,Organisateur politique,N,N,Toronto,Ontario,Ontario,Nil,Nil
GE.36.1997,3600,ED35-102,6,Shelly Lipsey,Shelly,Shelly,Lipsey,M,Translator,Traductrice,N,N,Toronto,Ontario,Ontario,Green,Vert
GE.36.1997,3600,ED35-102,7,John Nunziata,John,John,Nunziata,M,Lawyer,Avocat,Y,Y,Toronto,Ontario,Ontario,Nil,Nil
GE.36.1997,3600,ED35-102,8,Judy Sgro,Judy,Judy,Sgro,F,Metro Councillor,Conseillère métropolitaine,N,N,North York,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED35-103,1,Lombe Chinkangala,Lombe,Lombe,Chinkangala,M,Para-Legal Consultant,Consultant parajuridique,N,N,North York,Ontario,Ontario,NDP,NPD
GE.36.1997,3600,ED35-103,2,Richard Donovan,Richard,Richard,Donovan,M,Investment Banker,Spécialiste des services de banque d'investissement,N,N,North York,Ontario,Ontario,PC,PC
GE.36.1997,3600,ED35-103,3,Ken Freeman,Ken,Ken,Freeman,M,Customer Service Manager,Gestionnaire-Services à la clientèle,N,N,City of York,Ontario,Ontario,Reform,Réforme
GE.36.1997,3600,ED35-103,4,Sergio Marchi,Sergio,Sergio,Marchi,M,Politician,Politicien,Y,Y,North York,Ontario,Ontario,Liberal,Libéral
GE.36.1997,3600,ED46-001,1,Ed Agnew,Ed,Ed,Agnew,M,Dentist,Dentiste,N,N,Brandon,Manitoba,Manitoba,Reform,Réforme
GE.36.1997,3600,ED46-001,2,Colin George Atkins,Colin,Colin,Atkins,M,Retired,Retraité,N,N,Souris,Manitoba,Manitoba,CHP,PHC
GE.36.1997,3600,ED46-001,3,Geoff Gorf Borden,Geoff,Geoff,Borden,M,Student,Étudiant,N,N,Brandon,Manitoba,Manitoba,Nil,Nil
GE.36.1997,3600,ED46-001,4,Rick Borotsik,Rick,Rick,Borotsik,M,"Mayor, City of Brandon","Maire, Ville de Brandon",N,Y,Brandon,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-001,5,Jennifer Howard,Jennifer,Jennifer,Howard,F,Administrative Coordinator,Coordonnatrice administrative,N,N,Brandon,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-001,6,Glen McKinnon,Glen,Glen,McKinnon,M,Parliamentarian,Parlementaire,Y,N,Virden,Manitoba,Manitoba,Liberal,Libéral
GE.36.1997,3600,ED46-002,1,Rupert Forde,Rupert,Rupert,Forde,M,Educator,Éducateur,N,N,Steinbach,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-002,2,John Harvard,John,John,Harvard,M,Parliamentarian,Parlementaire,Y,Y,Winnipeg,Manitoba,Manitoba,Liberal,Libéral
GE.36.1997,3600,ED46-002,3,Felix Holtmann,Felix,Felix,Holtmann,M,Self-employed,Travailleur autonome,N,N,Starbuck,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-002,4,Cyril McFate,Cyril,Cyril,McFate,M,Retired,Retraité,N,N,Winnipeg,Manitoba,Manitoba,Reform,Réforme
GE.36.1997,3600,ED46-002,5,Mary Stanley,Mary,Mary,Stanley,F,Teacher,Enseignante,N,N,Winnipeg,Manitoba,Manitoba,M-L,M-L
GE.36.1997,3600,ED46-003,1,Bev Desjarlais,Bev,Bev,Desjarlais,F,Ward Clerk,Secrétaire-réceptionniste,Y,Y,Thompson,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-003,2,Elijah Harper,Elijah,Elijah,Harper,M,Parliamentarian,Parlementaire,N,N,Red Sucker Lake,Manitoba,Manitoba,Liberal,Libéral
GE.36.1997,3600,ED46-003,3,Don Knight,Don,Don,Knight,M,Lawyer,Avocat,N,N,The Pas,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-003,4,Corky Peterson,Corky,Corky,Peterson,M,Lodge Owner-Operator and Trapper,Propriétaire et exploitant d'un centre de villégiature-Trappeur,N,N,The Pas,Manitoba,Manitoba,Reform,Réforme
GE.36.1997,3600,ED46-004,1,Lorne Boguski,Lorne,Lorne,Boguski,M,Retired Educator,Éducateur retraité,N,N,Roblin,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-004,2,Marlene Cowling,Marlene,Marlene,Cowling,F,Farmer,Fermière,Y,N,Grandview,Manitoba,Manitoba,Liberal,Libéral
GE.36.1997,3600,ED46-004,3,Betty Findlay,Betty,Betty,Findlay,F,Engineering Aide,Adjointe au génie,N,N,Minnedosa,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-004,4,Inky Mark,Inky,Inky,Mark,M,Teacher,Enseignant,N,Y,Dauphin,Manitoba,Manitoba,Reform,Réforme
GE.36.1997,3600,ED46-004,5,Tony Riley,Tony,Tony,Riley,M,Farmer,Fermier,N,N,Strathclair,Manitoba,Manitoba,Independent,Indépendent
GE.36.1997,3600,ED46-005,1,Martin Dewit,Martin,Martin,Dewit,M,Construction Contractor,Entrepreneur en construction,N,N,Carman,Manitoba,Manitoba,CHP,PHC
GE.36.1997,3600,ED46-005,2,Glen Hallick,Glen,Glen,Hallick,M,Municipal Employee,Fonctionnaire municipal,N,N,Starbuck,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-005,3,Jake E. Hoeppner,Jake,Jake,Hoeppner,M,Retired Farmer,Fermier retraité,Y,Y,Morden,Manitoba,Manitoba,Reform,Réforme
GE.36.1997,3600,ED46-005,4,Roy Lyall,Roy,Roy,Lyall,M,Agriculturist,Agronome,N,N,Edwin,Manitoba,Manitoba,CAP,PAC
GE.36.1997,3600,ED46-005,5,Heather Mack,Heather,Heather,Mack,F,Restaurant Supervisor,Superviseure de restaurant,N,N,Portage La Prairie,Manitoba,Manitoba,Liberal,Libéral
GE.36.1997,3600,ED46-005,6,Brian W. Pallister,Brian,Brian,Pallister,M,Retired Public Servant,Fonctionnaire retraité,N,N,Portage La Prairie,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-006,1,Clare Braun,Clare,Clare,Braun,M,Businessman,Homme d'affaires,N,N,Nivertville,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-006,2,David Iftody,David,David,Iftody,M,Parliamentarian,Parlementaire,Y,Y,Lac du Bonnet,Manitoba,Manitoba,Liberal,Libéral
GE.36.1997,3600,ED46-006,3,Larry Tardiff,Larry,Larry,Tardiff,M,Realtor,Agent immobilier,N,N,St. Adolphe,Manitoba,Manitoba,Reform,Réforme
GE.36.1997,3600,ED46-006,4,Martha Wiebe Owen,Martha,Martha,Wiebe Owen,F,Housewife-Activist,Maîtresse de maison-Activiste,N,N,Pinawa,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-007,1,Peter Carney,Peter,Peter,Carney,M,Teacher,Enseignant,N,N,Winnipeg,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-007,2,Jennifer Clark,Jennifer,Jennifer,Clark,F,Student,Étudiante,N,N,Winnipeg,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-007,3,Ronald J. Duhamel,Ronald,Ronald,Duhamel,M,Educator,Éducateur,Y,Y,Winnipeg,Manitoba,Manitoba,Liberal,Libéral
GE.36.1997,3600,ED46-007,4,Rubin Kantorovich,Rubin,Rubin,Kantorovich,M,,,N,N,Winnipeg,Manitoba,Manitoba,M-L,M-L
GE.36.1997,3600,ED46-007,5,Denis Simard,Denis,Denis,Simard,M,Diesel Mechanic,Mécanicien de moteurs diesel,N,N,Stonewall,Manitoba,Manitoba,Reform,Réforme
GE.36.1997,3600,ED46-008,1,Jon Gerrard,Jon,Jon,Gerrard,M,Physician,Médecin,Y,N,Stonewall,Manitoba,Manitoba,Liberal,Libéral
GE.36.1997,3600,ED46-008,2,Howard Hilstrom,Howard,Howard,Hilstrom,M,Rancher,Exploitant de ranch,N,Y,Inwood,Manitoba,Manitoba,Reform,Réforme
GE.36.1997,3600,ED46-008,3,Paul Kalyniuk,Paul,Paul,Kalyniuk,M,Winnipeg Transit Bus Operator,Conducteur d'autobus de Winnipeg Transit,N,N,Selkirk,Manitoba,Manitoba,CHP,PHC
GE.36.1997,3600,ED46-008,4,Reid Kelner,Reid,Reid,Kelner,M,Hotelier,Hôtelier,N,N,Winnipeg Beach,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-008,5,Kathleen McCallum,Kathleen,Kathleen,McCallum,F,Researcher,Recherchiste,N,N,Selkirk,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-009,1,Elizabeth Innes,Elizabeth,Elizabeth,Innes,F,Pharmacist,Pharmacienne,N,N,Winnipeg,Manitoba,Manitoba,NLP,PLN
GE.36.1997,3600,ED46-009,2,Marni Larkin,Marni,Marni,Larkin,F,Assistant to Minister of Environment,Adjointe au Ministre de l'environnement,N,N,Winnipeg,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-009,3,Judy Opitz Silver,Judy,Judy,Opitz Silver,F,Human Resources Professional,Spécialiste en ressources humaines,N,N,Winnipeg,Manitoba,Manitoba,Liberal,Libéral
GE.36.1997,3600,ED46-009,4,Sharon Segal,Sharon,Sharon,Segal,F,Researcher-Editor,Recherchiste-Rédactrice,N,N,Winnipeg,Manitoba,Manitoba,M-L,M-L
GE.36.1997,3600,ED46-009,5,Judy Wasylycia-Leis,Judy,Judy,Wasylycia-Leis,F,,,N,Y,Winnipeg,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-009,6,Mike Wiens,Mike,Mike,Wiens,M,Self-employed,Travailleur autonome,N,N,Winnipeg,Manitoba,Manitoba,Reform,Réforme
GE.36.1997,3600,ED46-010,1,Campbell Alexander,Campbell,Campbell,Alexander,M,Consultant,Consultant,N,N,Winnipeg,Manitoba,Manitoba,PC,PC
GE.36.1997,3600,ED46-010,2,Greg Krawchuk,Greg,Greg,Krawchuk,M,Grocer,Grossiste,N,N,Winnipeg,Manitoba,Manitoba,Independent,Indépendent
GE.36.1997,3600,ED46-010,3,Pat Martin,Pat,Pat,Martin,M,Union Representative,Représentant syndical,N,Y,Winnipeg,Manitoba,Manitoba,NDP,NPD
GE.36.1997,3600,ED46-010,4,Glenn Michalchuk,Glenn,Glenn,Michalchuk,M,Union Representative,Représentant syndical,N,N,Winnipeg,Manitoba,Manitoba,M-L,M-L
